_id,sku_id,sku_name,department,category,subcategory,brand,usual_monthly_sales,current_stock,safety_stock,reorder_point,warehouse,lead_time_days,unit,unit_price,currency,is_active
OID00000831,SKU00831,Lizol Floor Cleaner 1kg,Home Care,Cleaning,Household,Lizol,6627,6473,2156,2669,WH-HYD-S03,4,bottle,264,INR,True
OID00000832,SKU00832,India Gate Basmati Rice 200g,Rice & Staples,Rice,Staples,India Gate,3061,5499,1267,2759,WH-BLR-S02,2,kg,249,INR,True
OID00000833,SKU00833,Amul Milk Family Pack,Dairy,Milk,Fresh Milk,Amul,3705,3396,1306,2075,WH-BLR-S02,10,packet,242,INR,True
OID00000834,SKU00834,Daawat Basmati Rice 500g,Rice & Staples,Rice,Staples,Daawat,2203,2798,644,1474,WH-CBE-S01,7,kg,212,INR,True
OID00000835,SKU00835,India Gate Idli Rice Premium,Rice & Staples,Rice,Staples,India Gate,2103,3885,553,1223,WH-HYD-S03,1,kg,62,INR,True
OID00000836,SKU00836,Daawat Jeera Rice Family Pack,Rice & Staples,Rice,Staples,Daawat,4392,5187,1961,2269,WH-MUM-S05,3,kg,109,INR,True
OID00000837,SKU00837,Surf Excel Air Freshener 500g,Home Care,Cleaning,Household,Surf Excel,6004,3699,1967,2339,WH-HYD-S03,8,bottle,129,INR,True
OID00000838,SKU00838,Vim Detergent Premium,Home Care,Cleaning,Household,Vim,3432,3846,1208,1784,WH-CBE-S01,4,bottle,81,INR,True
OID00000839,SKU00839,Green Basket Carrot 200g,Fresh Produce,Vegetables,Vegetables,Green Basket,6344,5265,2129,2727,WH-CBE-S01,3,kg,115,INR,True
OID00000840,SKU00840,Britannia Muffin Premium,Bakery,Bread,Bakery,Britannia,1974,5115,746,1333,WH-CHE-S04,6,packet,93,INR,True
OID00000841,SKU00841,Nature Fresh Papaya 250ml,Fresh Produce,Fruits,Fresh Fruits,Nature Fresh,5608,3399,2313,2461,WH-HYD-S03,4,kg,145,INR,True
OID00000842,SKU00842,Harvest Croissant 500g,Bakery,Bread,Bakery,Harvest,5281,4726,2242,3409,WH-CHE-S04,1,packet,58,INR,True
OID00000843,SKU00843,Fresh Farm Tomato 200g,Fresh Produce,Vegetables,Vegetables,Fresh Farm,5496,3496,2464,2982,WH-BLR-S02,10,kg,160,INR,True
OID00000844,SKU00844,Britannia White Bread 1kg,Bakery,Bread,Bakery,Britannia,3791,2906,1497,2234,WH-BLR-S02,7,packet,115,INR,True
OID00000845,SKU00845,Paper Boat Mango Drink 1L,Beverages,Soft Drinks,Cold Beverages,Paper Boat,3972,3386,1761,2273,WH-CBE-S01,6,bottle,223,INR,True
OID00000846,SKU00846,24 Mantra Chana Dal 500g,Pulses,Dal,Staples,24 Mantra,4439,5751,1650,2637,WH-CHE-S04,1,kg,157,INR,True
OID00000847,SKU00847,Green Basket Spinach 500ml,Fresh Produce,Vegetables,Vegetables,Green Basket,4700,2830,1318,1777,WH-CHE-S04,5,kg,136,INR,True
OID00000848,SKU00848,Closeup Face Cream 500g,Personal Care,Bath & Body,Personal Care,Closeup,889,2143,281,1342,WH-BLR-S02,1,piece,43,INR,True
OID00000849,SKU00849,Parle Biscuits 1L,Snacks,Chips,Packaged Snacks,Parle,3706,4060,1623,2487,WH-HYD-S03,10,packet,46,INR,True
OID00000850,SKU00850,Fresh Farm Papaya 2kg,Fresh Produce,Fruits,Fresh Fruits,Fresh Farm,4933,6306,1393,2386,WH-HYD-S03,9,kg,290,INR,True
OID00000851,SKU00851,Lays Biscuits 100g,Snacks,Chips,Packaged Snacks,Lays,3773,4050,1498,2094,WH-HYD-S03,1,packet,350,INR,True
OID00000852,SKU00852,Tata Tea Lemon Soda 500g,Beverages,Soft Drinks,Cold Beverages,Tata Tea,2383,5895,713,1997,WH-CBE-S01,2,bottle,414,INR,True
OID00000853,SKU00853,Daawat Raw Rice 1kg,Rice & Staples,Rice,Staples,Daawat,5101,4656,2269,2533,WH-CHE-S04,3,kg,154,INR,True
OID00000854,SKU00854,Nescafe Mango Drink Premium,Beverages,Soft Drinks,Cold Beverages,Nescafe,2822,1848,1119,1401,WH-HYD-S03,3,bottle,157,INR,True
OID00000855,SKU00855,Aashirvaad Sona Masoori 200g,Rice & Staples,Rice,Staples,Aashirvaad,352,1270,157,1264,WH-CBE-S01,7,kg,179,INR,True
OID00000856,SKU00856,Nescafe Lemon Soda 1L,Beverages,Soft Drinks,Cold Beverages,Nescafe,1745,1753,567,942,WH-BLR-S02,9,bottle,76,INR,True
OID00000857,SKU00857,Britannia Croissant 500ml,Bakery,Bread,Bakery,Britannia,783,1867,313,805,WH-CHE-S04,10,packet,80,INR,True
OID00000858,SKU00858,Aavin Cheese 250ml,Dairy,Milk,Fresh Milk,Aavin,1002,1255,326,992,WH-CBE-S01,10,packet,270,INR,True
OID00000859,SKU00859,Fresh Farm Tomato Premium,Fresh Produce,Vegetables,Vegetables,Fresh Farm,2479,3831,992,1106,WH-CBE-S01,2,kg,74,INR,True
OID00000860,SKU00860,FarmPick Kiwi 1L,Fresh Produce,Fruits,Fresh Fruits,FarmPick,4560,6501,2040,2684,WH-CHE-S04,6,kg,349,INR,True
OID00000861,SKU00861,Haldiram Cookies 500ml,Snacks,Chips,Packaged Snacks,Haldiram,6991,5645,2082,2921,WH-CHE-S04,10,packet,39,INR,True
OID00000862,SKU00862,Lays Potato Chips 500g,Snacks,Chips,Packaged Snacks,Lays,4043,5606,1714,2636,WH-CBE-S01,10,packet,72,INR,True
OID00000863,SKU00863,Real Iced Tea 1L,Beverages,Soft Drinks,Cold Beverages,Real,4002,6506,1495,2944,WH-MUM-S05,7,bottle,358,INR,True
OID00000864,SKU00864,Lays Cookies 1L,Snacks,Chips,Packaged Snacks,Lays,674,3841,299,1065,WH-BLR-S02,10,packet,258,INR,True
OID00000865,SKU00865,Lizol Dishwash Liquid 200g,Home Care,Cleaning,Household,Lizol,3805,5436,1665,2740,WH-CHE-S04,5,bottle,681,INR,True
OID00000866,SKU00866,Aavin Paneer Family Pack,Dairy,Milk,Fresh Milk,Aavin,4379,5918,1792,2509,WH-CHE-S04,3,packet,486,INR,True
OID00000867,SKU00867,Organic Tattva Masoor Dal 200g,Pulses,Dal,Staples,Organic Tattva,2273,4212,678,1127,WH-CBE-S01,7,kg,67,INR,True
OID00000868,SKU00868,Parle Mixture 200g,Snacks,Chips,Packaged Snacks,Parle,2105,4242,829,2292,WH-BLR-S02,9,packet,334,INR,True
OID00000869,SKU00869,FarmPick Cabbage 250ml,Fresh Produce,Vegetables,Vegetables,FarmPick,2133,2524,930,2260,WH-CHE-S04,7,kg,163,INR,True
OID00000870,SKU00870,India Gate Ponni Rice 200g,Rice & Staples,Rice,Staples,India Gate,2422,1396,661,940,WH-HYD-S03,10,kg,93,INR,True
OID00000871,SKU00871,FarmPick Cabbage 100g,Fresh Produce,Vegetables,Vegetables,FarmPick,1343,3805,564,1442,WH-HYD-S03,1,kg,171,INR,True
OID00000872,SKU00872,Daawat Sona Masoori 500g,Rice & Staples,Rice,Staples,Daawat,6618,7453,2137,3628,WH-MUM-S05,10,kg,196,INR,True
OID00000873,SKU00873,India Gate Jeera Rice 1kg,Rice & Staples,Rice,Staples,India Gate,4073,5411,1275,1982,WH-CHE-S04,8,kg,82,INR,True
OID00000874,SKU00874,Aavin Cream Premium,Dairy,Milk,Fresh Milk,Aavin,2922,2383,911,1263,WH-CHE-S04,4,packet,536,INR,True
OID00000875,SKU00875,India Gate Sona Masoori 1kg,Rice & Staples,Rice,Staples,India Gate,1550,4648,644,1175,WH-CBE-S01,3,kg,169,INR,True
OID00000876,SKU00876,Sprite Cola 1L,Beverages,Soft Drinks,Cold Beverages,Sprite,4788,5313,1572,2537,WH-HYD-S03,7,bottle,220,INR,True
OID00000877,SKU00877,Paper Boat Energy Drink 500g,Beverages,Soft Drinks,Cold Beverages,Paper Boat,6043,3849,2545,3451,WH-HYD-S03,10,bottle,432,INR,True
OID00000878,SKU00878,Tata Tea Lemon Soda 500g,Beverages,Soft Drinks,Cold Beverages,Tata Tea,5028,3675,1395,2483,WH-BLR-S02,4,bottle,431,INR,True
OID00000879,SKU00879,FarmPick Kiwi 500ml,Fresh Produce,Fruits,Fresh Fruits,FarmPick,1135,2381,437,839,WH-BLR-S02,1,kg,89,INR,True
OID00000880,SKU00880,Aashirvaad Toor Dal Premium,Pulses,Dal,Staples,Aashirvaad,1261,3379,562,1993,WH-CHE-S04,3,kg,220,INR,True
OID00000881,SKU00881,Britannia White Bread Premium,Bakery,Bread,Bakery,Britannia,2273,4284,748,1467,WH-BLR-S02,7,packet,70,INR,True
OID00000882,SKU00882,Daawat Raw Rice 200g,Rice & Staples,Rice,Staples,Daawat,5650,2529,1915,2038,WH-CBE-S01,2,kg,170,INR,True
OID00000883,SKU00883,Lux Bath Soap 2kg,Personal Care,Bath & Body,Personal Care,Lux,5107,5097,1861,3133,WH-CBE-S01,10,piece,215,INR,True
OID00000884,SKU00884,Daawat Jeera Rice Family Pack,Rice & Staples,Rice,Staples,Daawat,1325,3510,357,587,WH-BLR-S02,7,kg,224,INR,False
OID00000885,SKU00885,Mamaearth Face Cream 200g,Personal Care,Bath & Body,Personal Care,Mamaearth,823,3795,291,1588,WH-BLR-S02,2,piece,215,INR,True
OID00000886,SKU00886,Aavin Lassi 500g,Dairy,Milk,Fresh Milk,Aavin,3963,2136,1625,1976,WH-MUM-S05,4,packet,195,INR,True
OID00000887,SKU00887,Coca-Cola Orange Soda Family Pack,Beverages,Soft Drinks,Cold Beverages,Coca-Cola,1321,5264,463,1307,WH-BLR-S02,7,bottle,356,INR,False
OID00000888,SKU00888,Coca-Cola Tea Powder 500g,Beverages,Soft Drinks,Cold Beverages,Coca-Cola,6712,5086,2071,3264,WH-MUM-S05,8,bottle,375,INR,True
OID00000889,SKU00889,Balaji Namkeen 100g,Snacks,Chips,Packaged Snacks,Balaji,4482,4324,1308,1610,WH-BLR-S02,1,packet,106,INR,True
OID00000890,SKU00890,Britannia Croissant Premium,Bakery,Bread,Bakery,Britannia,5147,5005,1656,2019,WH-CHE-S04,2,packet,155,INR,True
OID00000891,SKU00891,Milky Mist Buttermilk 500g,Dairy,Milk,Fresh Milk,Milky Mist,982,3658,431,1916,WH-MUM-S05,4,packet,102,INR,True
OID00000892,SKU00892,Real Iced Tea 500g,Beverages,Soft Drinks,Cold Beverages,Real,4917,5499,1875,3022,WH-CHE-S04,3,bottle,181,INR,True
OID00000893,SKU00893,Daawat Basmati Rice Family Pack,Rice & Staples,Rice,Staples,Daawat,5244,2733,1570,2223,WH-CBE-S01,9,kg,149,INR,True
OID00000894,SKU00894,Green Basket Cabbage 100g,Fresh Produce,Vegetables,Vegetables,Green Basket,6673,3714,2032,2594,WH-CBE-S01,7,kg,76,INR,True
OID00000895,SKU00895,Fresh Farm Onion 1L,Fresh Produce,Vegetables,Vegetables,Fresh Farm,4612,4962,1824,2551,WH-CBE-S01,9,kg,109,INR,True
OID00000896,SKU00896,Paper Boat Mango Drink 500ml,Beverages,Soft Drinks,Cold Beverages,Paper Boat,1111,2227,476,925,WH-BLR-S02,6,bottle,432,INR,True
OID00000897,SKU00897,Closeup Sanitary Pads Family Pack,Personal Care,Bath & Body,Personal Care,Closeup,4206,2217,1549,2179,WH-BLR-S02,3,piece,176,INR,True
OID00000898,SKU00898,Coca-Cola Iced Tea 500ml,Beverages,Soft Drinks,Cold Beverages,Coca-Cola,6095,6452,2471,3959,WH-CHE-S04,3,bottle,244,INR,True
OID00000899,SKU00899,Organic Tattva Urad Dal 1kg,Pulses,Dal,Staples,Organic Tattva,2559,6150,1127,2293,WH-HYD-S03,2,kg,138,INR,True
OID00000900,SKU00900,Lays Banana Chips Premium,Snacks,Chips,Packaged Snacks,Lays,928,1334,367,658,WH-CBE-S01,2,packet,156,INR,True
OID00000901,SKU00901,Aashirvaad Chana Dal 1L,Pulses,Dal,Staples,Aashirvaad,5846,4399,2056,2435,WH-MUM-S05,9,kg,238,INR,True
OID00000902,SKU00902,Nature Fresh Mango Family Pack,Fresh Produce,Fruits,Fresh Fruits,Nature Fresh,6410,5458,1611,2581,WH-HYD-S03,4,kg,310,INR,True
OID00000903,SKU00903,Nature Fresh Guava 1kg,Fresh Produce,Fruits,Fresh Fruits,Nature Fresh,1680,5519,646,1818,WH-BLR-S02,2,kg,227,INR,True
OID00000904,SKU00904,Pears Bath Soap 200g,Personal Care,Bath & Body,Personal Care,Pears,3762,3290,1313,1762,WH-HYD-S03,4,piece,582,INR,True
OID00000905,SKU00905,Green Basket Beans Premium,Fresh Produce,Vegetables,Vegetables,Green Basket,4257,1859,1314,1850,WH-CHE-S04,4,kg,98,INR,True
OID00000906,SKU00906,Mamaearth Bath Soap 250ml,Personal Care,Bath & Body,Personal Care,Mamaearth,4093,3087,1753,2852,WH-CBE-S01,10,piece,501,INR,True
OID00000907,SKU00907,Lays Potato Chips 250ml,Snacks,Chips,Packaged Snacks,Lays,3164,3481,1354,1835,WH-CBE-S01,2,packet,230,INR,True
OID00000908,SKU00908,FarmPick Okra 500g,Fresh Produce,Vegetables,Vegetables,FarmPick,1559,1643,517,1615,WH-HYD-S03,4,kg,140,INR,True
OID00000909,SKU00909,Bru Coffee 1L,Beverages,Soft Drinks,Cold Beverages,Bru,1792,1736,640,1291,WH-CHE-S04,3,bottle,91,INR,True
OID00000910,SKU00910,India Gate Sona Masoori 100g,Rice & Staples,Rice,Staples,India Gate,6109,3423,1769,2257,WH-BLR-S02,7,kg,152,INR,True
OID00000911,SKU00911,Fresh Farm Mango 500ml,Fresh Produce,Fruits,Fresh Fruits,Fresh Farm,4226,2997,1867,2511,WH-CHE-S04,9,kg,293,INR,True
OID00000912,SKU00912,Heritage Ghee 200g,Dairy,Milk,Fresh Milk,Heritage,4411,3177,1743,2639,WH-CBE-S01,1,packet,159,INR,True
OID00000913,SKU00913,Dove Toothpaste Premium,Personal Care,Bath & Body,Personal Care,Dove,726,2838,279,1079,WH-CBE-S01,7,piece,521,INR,True
OID00000914,SKU00914,Aashirvaad Chana Dal 1kg,Pulses,Dal,Staples,Aashirvaad,2329,2781,869,2016,WH-HYD-S03,2,kg,127,INR,True
OID00000915,SKU00915,Harvest Muffin Family Pack,Bakery,Bread,Bakery,Harvest,1925,3845,663,974,WH-MUM-S05,3,packet,121,INR,True
OID00000916,SKU00916,Harpic Toilet Cleaner 1kg,Home Care,Cleaning,Household,Harpic,1286,1654,355,533,WH-BLR-S02,7,bottle,78,INR,True
OID00000917,SKU00917,Fresh Farm Cauliflower 1kg,Fresh Produce,Vegetables,Vegetables,Fresh Farm,3636,3634,1290,2687,WH-HYD-S03,7,kg,142,INR,True
OID00000918,SKU00918,Aashirvaad Basmati Rice 250ml,Rice & Staples,Rice,Staples,Aashirvaad,2792,2752,759,1603,WH-CHE-S04,4,kg,126,INR,True
OID00000919,SKU00919,Aavin Milk 2kg,Dairy,Milk,Fresh Milk,Aavin,727,1903,277,1035,WH-CHE-S04,5,packet,133,INR,True
OID00000920,SKU00920,Tata Tea Iced Tea 100g,Beverages,Soft Drinks,Cold Beverages,Tata Tea,3038,3982,944,1242,WH-MUM-S05,3,bottle,189,INR,True
OID00000921,SKU00921,Balaji Namkeen 1kg,Snacks,Chips,Packaged Snacks,Balaji,5253,4264,1703,3134,WH-MUM-S05,7,packet,54,INR,True
OID00000922,SKU00922,Aavin Milk 1kg,Dairy,Milk,Fresh Milk,Aavin,5105,7052,2264,3704,WH-BLR-S02,8,packet,131,INR,True
OID00000923,SKU00923,Closeup Hand Wash 500g,Personal Care,Bath & Body,Personal Care,Closeup,2769,3791,1093,1606,WH-CBE-S01,3,piece,226,INR,True
OID00000924,SKU00924,Bru Iced Tea 500ml,Beverages,Soft Drinks,Cold Beverages,Bru,3973,5563,1493,1833,WH-CBE-S01,8,bottle,234,INR,True
OID00000925,SKU00925,Mamaearth Bath Soap 100g,Personal Care,Bath & Body,Personal Care,Mamaearth,1667,2166,616,980,WH-MUM-S05,1,piece,224,INR,True
OID00000926,SKU00926,Daawat Raw Rice 1L,Rice & Staples,Rice,Staples,Daawat,4661,2906,1976,2229,WH-MUM-S05,7,kg,188,INR,True
OID00000927,SKU00927,Aashirvaad Sona Masoori 1kg,Rice & Staples,Rice,Staples,Aashirvaad,1995,3341,572,999,WH-MUM-S05,1,kg,247,INR,True
OID00000928,SKU00928,Himalaya Body Lotion 2kg,Personal Care,Bath & Body,Personal Care,Himalaya,2785,4778,1171,1877,WH-MUM-S05,2,piece,205,INR,True
OID00000929,SKU00929,Lux Body Lotion 500g,Personal Care,Bath & Body,Personal Care,Lux,620,4700,234,902,WH-HYD-S03,1,piece,284,INR,True
OID00000930,SKU00930,Harvest White Bread 250ml,Bakery,Bread,Bakery,Harvest,311,3991,118,1513,WH-HYD-S03,2,packet,160,INR,True
OID00000931,SKU00931,Aashirvaad Sona Masoori 100g,Rice & Staples,Rice,Staples,Aashirvaad,2959,6045,1322,2703,WH-HYD-S03,4,kg,232,INR,True
OID00000932,SKU00932,Heritage Milk 500ml,Dairy,Milk,Fresh Milk,Heritage,4702,3522,1793,3087,WH-HYD-S03,10,packet,594,INR,True
OID00000933,SKU00933,Aashirvaad Urad Dal 500ml,Pulses,Dal,Staples,Aashirvaad,2501,5424,727,2116,WH-BLR-S02,8,kg,119,INR,True
OID00000934,SKU00934,Daawat Ponni Rice 500g,Rice & Staples,Rice,Staples,Daawat,4224,3487,1135,1606,WH-BLR-S02,4,kg,190,INR,True
OID00000935,SKU00935,Heritage Milk 500ml,Dairy,Milk,Fresh Milk,Heritage,2840,4613,802,1265,WH-MUM-S05,4,packet,101,INR,True
OID00000936,SKU00936,India Gate Idli Rice Family Pack,Rice & Staples,Rice,Staples,India Gate,5584,5750,2479,2784,WH-BLR-S02,1,kg,199,INR,True
OID00000937,SKU00937,India Gate Basmati Rice 100g,Rice & Staples,Rice,Staples,India Gate,411,5412,165,1584,WH-BLR-S02,4,kg,242,INR,True
OID00000938,SKU00938,Aavin Milk 200g,Dairy,Milk,Fresh Milk,Aavin,6785,6125,1840,2633,WH-BLR-S02,3,packet,521,INR,True
OID00000939,SKU00939,Aashirvaad Urad Dal Family Pack,Pulses,Dal,Staples,Aashirvaad,3017,1870,1043,1642,WH-HYD-S03,9,kg,91,INR,False
OID00000940,SKU00940,Fresh Farm Watermelon 100g,Fresh Produce,Fruits,Fresh Fruits,Fresh Farm,2730,2268,738,1688,WH-BLR-S02,1,kg,156,INR,True
OID00000941,SKU00941,Heritage Cheese 200g,Dairy,Milk,Fresh Milk,Heritage,2150,4632,933,1820,WH-CHE-S04,3,packet,142,INR,True
OID00000942,SKU00942,Bru Orange Soda 200g,Beverages,Soft Drinks,Cold Beverages,Bru,5343,6311,1692,2530,WH-CBE-S01,10,bottle,97,INR,True
OID00000943,SKU00943,Pears Face Wash 2kg,Personal Care,Bath & Body,Personal Care,Pears,5865,6245,1965,3431,WH-MUM-S05,5,piece,386,INR,True
OID00000944,SKU00944,Tata Tea Iced Tea 100g,Beverages,Soft Drinks,Cold Beverages,Tata Tea,2474,4506,1019,1275,WH-BLR-S02,3,bottle,183,INR,True
OID00000945,SKU00945,Organic Tattva Chana Dal 2kg,Pulses,Dal,Staples,Organic Tattva,6973,4870,1837,3120,WH-BLR-S02,2,kg,142,INR,True
OID00000946,SKU00946,Milky Mist Yogurt 500ml,Dairy,Milk,Fresh Milk,Milky Mist,2915,4941,1016,2101,WH-MUM-S05,6,packet,171,INR,True
OID00000947,SKU00947,Modern Muffin Family Pack,Bakery,Bread,Bakery,Modern,4800,4887,1677,2870,WH-MUM-S05,4,packet,221,INR,True
OID00000948,SKU00948,Aashirvaad Jeera Rice 200g,Rice & Staples,Rice,Staples,Aashirvaad,6661,6017,2589,3138,WH-BLR-S02,6,kg,45,INR,True
OID00000949,SKU00949,FarmPick Watermelon 250ml,Fresh Produce,Fruits,Fresh Fruits,FarmPick,4182,2415,1846,2171,WH-HYD-S03,3,kg,190,INR,True
OID00000950,SKU00950,Colgate Toothpaste 500g,Personal Care,Bath & Body,Personal Care,Colgate,2026,4114,841,1055,WH-CBE-S01,3,piece,416,INR,True
OID00000951,SKU00951,Daawat Basmati Rice 1L,Rice & Staples,Rice,Staples,Daawat,6045,3232,1639,2930,WH-MUM-S05,3,kg,52,INR,True
OID00000952,SKU00952,Aavin Butter 500g,Dairy,Milk,Fresh Milk,Aavin,931,1800,235,1187,WH-CHE-S04,3,packet,570,INR,True
OID00000953,SKU00953,Tata Tea Coffee 100g,Beverages,Soft Drinks,Cold Beverages,Tata Tea,6219,6241,1974,3394,WH-HYD-S03,2,bottle,99,INR,True
OID00000954,SKU00954,Nature Fresh Orange 500ml,Fresh Produce,Fruits,Fresh Fruits,Nature Fresh,4422,5568,1247,2158,WH-CHE-S04,9,kg,172,INR,True
OID00000955,SKU00955,Pears Toothpaste 200g,Personal Care,Bath & Body,Personal Care,Pears,3770,6285,1644,2300,WH-MUM-S05,7,piece,158,INR,True
OID00000956,SKU00956,Aashirvaad Basmati Rice 200g,Rice & Staples,Rice,Staples,Aashirvaad,2093,4410,687,1932,WH-CHE-S04,8,kg,125,INR,True
OID00000957,SKU00957,Daawat Ponni Rice 1kg,Rice & Staples,Rice,Staples,Daawat,747,3467,306,1730,WH-HYD-S03,2,kg,71,INR,True
OID00000958,SKU00958,Surf Excel Floor Cleaner 200g,Home Care,Cleaning,Household,Surf Excel,2262,2338,693,1902,WH-BLR-S02,10,bottle,71,INR,True
OID00000959,SKU00959,Real Tea Powder 2kg,Beverages,Soft Drinks,Cold Beverages,Real,1952,1887,737,903,WH-CBE-S01,10,bottle,309,INR,False
OID00000960,SKU00960,Aashirvaad Toor Dal 250ml,Pulses,Dal,Staples,Aashirvaad,2877,1538,772,1504,WH-HYD-S03,7,kg,188,INR,True
OID00000961,SKU00961,Aashirvaad Sona Masoori 500ml,Rice & Staples,Rice,Staples,Aashirvaad,1361,2187,531,830,WH-MUM-S05,2,kg,173,INR,True
OID00000962,SKU00962,Aavin Cream 100g,Dairy,Milk,Fresh Milk,Aavin,6821,7084,2226,3526,WH-HYD-S03,3,packet,185,INR,True
OID00000963,SKU00963,FarmPick Potato 500g,Fresh Produce,Vegetables,Vegetables,FarmPick,6185,5680,1832,2373,WH-BLR-S02,9,kg,152,INR,True
OID00000964,SKU00964,Vim Dishwash Liquid 250ml,Home Care,Cleaning,Household,Vim,3965,3599,1614,2408,WH-MUM-S05,7,bottle,100,INR,True
OID00000965,SKU00965,India Gate Ponni Rice 1L,Rice & Staples,Rice,Staples,India Gate,5300,4702,1968,2380,WH-CBE-S01,1,kg,81,INR,True
OID00000966,SKU00966,Pepsi Green Tea 2kg,Beverages,Soft Drinks,Cold Beverages,Pepsi,1070,4636,364,811,WH-BLR-S02,2,bottle,163,INR,True
OID00000967,SKU00967,Lays Banana Chips 1L,Snacks,Chips,Packaged Snacks,Lays,1767,2791,692,1735,WH-HYD-S03,8,packet,342,INR,True
OID00000968,SKU00968,FarmPick Brinjal 500ml,Fresh Produce,Vegetables,Vegetables,FarmPick,624,2530,201,888,WH-MUM-S05,3,kg,132,INR,True
OID00000969,SKU00969,Surf Excel Dishwash Liquid 2kg,Home Care,Cleaning,Household,Surf Excel,983,3358,379,1515,WH-CBE-S01,10,bottle,118,INR,True
OID00000970,SKU00970,Harvest Brown Bread 500g,Bakery,Bread,Bakery,Harvest,1566,2892,658,1353,WH-MUM-S05,7,packet,62,INR,True
OID00000971,SKU00971,Organic Tattva Toor Dal 1L,Pulses,Dal,Staples,Organic Tattva,3158,4689,1083,2498,WH-CBE-S01,2,kg,106,INR,True
OID00000972,SKU00972,Daawat Ponni Rice Premium,Rice & Staples,Rice,Staples,Daawat,3589,3284,1133,1882,WH-CHE-S04,4,kg,224,INR,True
OID00000973,SKU00973,Green Basket Brinjal 1kg,Fresh Produce,Vegetables,Vegetables,Green Basket,613,1878,220,1282,WH-HYD-S03,10,kg,28,INR,True
OID00000974,SKU00974,India Gate Sona Masoori 100g,Rice & Staples,Rice,Staples,India Gate,6768,4217,2274,3343,WH-BLR-S02,1,kg,239,INR,True
OID00000975,SKU00975,Paper Boat Lemon Soda 200g,Beverages,Soft Drinks,Cold Beverages,Paper Boat,984,2592,273,933,WH-HYD-S03,8,bottle,234,INR,True
OID00000976,SKU00976,Sprite Cola 2kg,Beverages,Soft Drinks,Cold Beverages,Sprite,1057,2830,453,1430,WH-BLR-S02,4,bottle,198,INR,True
OID00000977,SKU00977,24 Mantra Masoor Dal Premium,Pulses,Dal,Staples,24 Mantra,5942,4863,2417,3411,WH-CHE-S04,1,kg,203,INR,True
OID00000978,SKU00978,Harpic Floor Cleaner 250ml,Home Care,Cleaning,Household,Harpic,6220,4339,2385,3747,WH-HYD-S03,1,bottle,214,INR,True
OID00000979,SKU00979,Milky Mist Yogurt 2kg,Dairy,Milk,Fresh Milk,Milky Mist,1230,3646,502,1982,WH-MUM-S05,1,packet,491,INR,True
OID00000980,SKU00980,Milky Mist Cream Family Pack,Dairy,Milk,Fresh Milk,Milky Mist,1098,2487,282,766,WH-BLR-S02,10,packet,416,INR,True
OID00000981,SKU00981,Britannia Brown Bread 2kg,Bakery,Bread,Bakery,Britannia,3333,2744,1375,1508,WH-MUM-S05,2,packet,280,INR,True
OID00000982,SKU00982,24 Mantra Chana Dal Family Pack,Pulses,Dal,Staples,24 Mantra,3181,3973,1019,2229,WH-HYD-S03,2,kg,105,INR,True
OID00000983,SKU00983,Bingo Namkeen 2kg,Snacks,Chips,Packaged Snacks,Bingo,5173,4015,1461,2453,WH-CHE-S04,5,packet,327,INR,True
OID00000984,SKU00984,Fresh Farm Potato 500ml,Fresh Produce,Vegetables,Vegetables,Fresh Farm,1034,5573,392,1754,WH-CBE-S01,8,kg,179,INR,True
OID00000985,SKU00985,FarmPick Brinjal 2kg,Fresh Produce,Vegetables,Vegetables,FarmPick,4423,4519,1619,1785,WH-CHE-S04,4,kg,77,INR,True
OID00000986,SKU00986,Colgate Shampoo 1L,Personal Care,Bath & Body,Personal Care,Colgate,1902,2591,801,1155,WH-CHE-S04,7,piece,37,INR,True
OID00000987,SKU00987,Harvest Rusk 500ml,Bakery,Bread,Bakery,Harvest,2492,2961,1061,1702,WH-BLR-S02,1,packet,237,INR,False
OID00000988,SKU00988,Fresh Farm Pomegranate 250ml,Fresh Produce,Fruits,Fresh Fruits,Fresh Farm,6990,5101,2473,3801,WH-BLR-S02,10,kg,260,INR,True
OID00000989,SKU00989,India Gate Jeera Rice Premium,Rice & Staples,Rice,Staples,India Gate,5579,5320,1833,2038,WH-CHE-S04,3,kg,207,INR,True
OID00000990,SKU00990,Milky Mist Yogurt 500g,Dairy,Milk,Fresh Milk,Milky Mist,4537,2258,1278,1851,WH-MUM-S05,2,packet,620,INR,True
OID00000991,SKU00991,Sprite Iced Tea 100g,Beverages,Soft Drinks,Cold Beverages,Sprite,1969,2471,528,680,WH-MUM-S05,3,bottle,34,INR,True
OID00000992,SKU00992,Dove Sanitary Pads 250ml,Personal Care,Bath & Body,Personal Care,Dove,507,2427,202,569,WH-BLR-S02,4,piece,257,INR,True
OID00000993,SKU00993,Mamaearth Toothpaste 2kg,Personal Care,Bath & Body,Personal Care,Mamaearth,6249,6566,2537,3411,WH-CBE-S01,5,piece,114,INR,True
OID00000994,SKU00994,Nature Fresh Kiwi 200g,Fresh Produce,Fruits,Fresh Fruits,Nature Fresh,1147,2134,312,1632,WH-BLR-S02,5,kg,174,INR,True
OID00000995,SKU00995,Fresh Farm Brinjal 200g,Fresh Produce,Vegetables,Vegetables,Fresh Farm,3260,3535,1410,1935,WH-CHE-S04,1,kg,125,INR,True
